"5053","M03.2","Inne poinfekcyjne artropatie w przebiegu chorób sklasyfikowanych gdzie indziej"
"5054","M03.6","Artropatie reaktywne w przebiegu chorób sklasyfikowanych gdzie indziej"
"5055","M05","Sero-dodatnie reumatoidalne zapalenie stawów"
"5056","M05.0","Zespół Feltyego"
"5057","M05.1","Reumatoidalna choroba płuc (J99.0*)"
"5058","M05.2","Reumatoidalne zapalenie naczyń"
"5059","M05.3","Reumatoidalne zapalenie stawów z zajęciem innych narządów i układów"
"5060","M05.8","Inne sero-dodatnie reumatoidalne zapalenie stawów"
"5061","M05.9","Sero-dodatnie reumatoidalne zapalenie stawów, nie określone "
"5062","M06","Inne rematoidalne zapalenia stawów"
"5063","M06.0","Surowiczoujemne rematoidalne zapalenie stawów"
"5064","M06.1","Choroba Stilla u osoby dorosłej"
"5065","M06.2","Rematoidalne zapalenie kaletki maziowej"
"5066","M06.3","Guzek reumatoidalny"
"5067","M06.4","Zapalennie wielu stawów"
"5068","M06.8","Inne określone reumatoidalne zapalenie stawów"
"5069","M06.9","Reumatoidalne zapalenie stawów, nie określone"
"5070","M07","Artropatie towarzyszące łuszczycy i chorobom jelit"
"5071","M07.0","Łuszczycowa artropatia z dominującymi zmianami w stawach międzypaliczkowych dalszych (L40.5+)"
"5072","M07.1","Okaleczające zapalenie stawów (L40.5+)"
"5073","M07.2","Łuszczycowa spondyloartropatia (L40.5+)"
"5074","M07.3","Inne łuszczycowe artropatie (L40.5+)"
"5075","M07.4","Artropatia towarzysząca chorobie Crohna (K50.-+)"
"5076","M07.5","Artropatia w przebiegu wrzodziejącego zapalenia jelita grubego (K51.+)"
"5077","M07.6","Inne artropatie towarzyszące chorobom jelit"
"5078","M08","Młodzieńcze zapalenie stawów"
"5079","M08.0","Młodzieńcze reumatoidalne zapalenie stawów"
"5080","M08.1","Młodzieńcze zesztywniające zapalenie stawów kręgosłupa"
"5081","M08.2","Młodzieńcze zapalenie stawów o początku uogólnionym"
"5082","M08.3","Młodzieńcze zapalenie wielu stawów (sero-ujemne)"
"5083","M08.4","Młodzieńcze zapalenie stawów o początku skąpostawowym"
"5084","M08.8","Inne młodzieńcze zapalenia stawów"
"5085","M08.9","Młodzieńcze zapalenie stawów, nie określone"
"5086","M09","Młodzieńcze zapalenie stawów w chorobach sklasyfikowanych gdzie indziej"
"5087","M09.0","Młodzieńcze zapalenie stawów w łuszczycy (L40.5+)"
"5088","M09.1","Młodzieńcze zapalenie stawów w chorobie Crohna [odcinkowym zapaleniu jelita] (K50.-+)"
"5089","M09.2","Młodzieńcze zapalenie stawów w przebiegu wrzodziejącego zapalenia jelita grubego (K51.-+)"
"5090","M09.8","Młodzieńcze zapalenie stawów w chorobach sklasyfikowanych gdzie indziej"
"5091","M10","Dna moczanowa"
"5092","M10.0","Idiopatyczna dna moczanowa"
"5093","M10.1","Dna indukowana ołowiem"
"5094","M10.2","Dna indukowana lekami"
"5095","M10.3","Dna spowodowana niewydolnością nerek"
"5096","M10.4","Inne wtórne przyczyny dny"
"5097","M10.9","Dna, nie określona"
"5098","M11","Inne artropatie spowodowane odkładaniem kryształów"
"5099","M11.0","Choroba spowodowana odkładaniem się hydroksyapatytów"
"5100","M11.1","Rodzinna chondrokalcynoza"
"5101","M11.2","Inne chondrokalcynozy"
"5102","M11.8","Inne określone artropatie zależne od obecności kryształów "
"5103","M11.9","Nieokreślone artropatie związane z odkładaniem kryształów "
"5104","M12","Inne określone artropatie"
"5105","M12.0","Przewlekła poreumatyczna artropatia [Zespół Jaccoud]"
"5106","M12.1","Choroba Kaschin-Becka"
"5107","M12.2","Zapalenie błony maziowej kosmkowo-guzkowe"
"5108","M12.3","Reumatyzm palindromiczny"
"5109","M12.4","Nawracający wysięk w stawie"
"5110","M12.5","Artropatia pourazowa"
"5111","M12.8","Inne określone artroptie niesklasyfikowane gdzie indziej "
"5112","M13","Inne zapalenia stawów"
"5113","M13.0","Nieokreślone zapalenie wielostawowe"
"5114","M13.1","Zapalenie jednego stawu niesklasyfikowane gdzie indziej"
"5115","M13.8","Inne określone zapalenie stawu"
"5116","M13.9","Nieokreślone zapalenie stawu"
"5117","M14","Artropatie w innych chorobach sklasyfikowanych gdzie indziej "
"5118","M14.0","Artropatia dnawa związana z defektami enzymatycznymi i innymi dziedzicznymi zaburzeniami"
"5119","M14.1","Artropatia związana z obecnością kryształów w innych chorobach metabolicznych"
"5120","M14.2","Artropatia cukrzycowa (E10-E14 + z czwartym znakiem kodu .6) "
"5121","M14.3","Lipidowe zapalenie skórno-stawowe (E78.8+)"
"5122","M14.4","Artropatia w przebiegu skrobiawicy (E85.-+)"
"5123","M14.5","Artropatia towarzysząca innym zaburzeniom endokrynologicznym, odżywiania i chorobom metabolicznym"
"5124","M14.6","Artropatia związana z chorobami neurologicznymi"
"5125","M14.8","Artropatia towarzysząca innym określonym chorobom sklasyfikownym gdzie indziej"
"5126","M15","Zwyrodnienia wielostawowe"
"5127","M15.0","Pierwotnie uogólniona choroba zwyrodnieniowa stawów"
"5128","M15.1","Guzki Heberdena (z artropatią)"
"5129","M15.2","Guzki Boucharda ( z artropatią)"
"5130","M15.3","Wtórna wielostawowa choroba zwyrodnieniowa stawów"
"5131","M15.4","Nadżerkowa postać choroby zwyrodnieniowej stawów [Osteoarthritis erosiva]"
"5132","M15.8","Inne choroby zwyrodnieniowe wielostawowe"
"5133","M15.9","Nieokreślone choroby zwyrodnieniowe wielostawowe"
"5134","M16","Choroba zwyrodnieniowa stawów biodowych [Koksartroza]"
"5135","M16.0","Pierwotna, obustronna koksartroza"
"5136","M16.1","Inne pierwotne koksartrozy"
"5137","M16.2","Obustronna koksartroza będąca wynikiem dysplazji"
"5138","M16.3","Inne dysplastyczne koksartrozy"
"5139","M16.4","Obustronna pourazowa koksartroza"
"5140","M16.5","Inne pourazowe koksartrozy"
"5141","M16.6","Inna wtórna obustronna koksartroza"
"5142","M16.7","Inna wtórna koksartroza"
"5143","M16.9","Nieokreślona koksartroza"
"5144","M17","Choroba zwyrodnieniowa stawów kolanowych [Gonartroza]"
"5145","M17.0","Pierwotna obustronna gonartroza"
"5146","M17.1","Inne pierwotne gonartrozy"
"5147","M17.2","Pourazowa obustronna gonartroza"
"5148","M17.3","Inne pourazowe gonartrozy:"
"5149","M17.4","Inna wtórna obustronna gonartroza"
"5150","M17.5","Inna wtórna gonartroza"
"5151","M17.9","Nieokreślona gonartroza"
"5152","M18","Choroby zwyrodnieniowe pierwszego stawu nadgarstkowo-śródręcznego "
"5153","M18.0","Pierwotna obustronna choroba zwyrodnieniowa pierwszego stawu nadgarstkowo-śródręcznego"
"5154","M18.1","Inne pierwotne choroby zwyrodnieniowe pierwszego stawu nadgarstkowo-śródręcznego"
"5155","M18.2","Pourazowa obustronna choroba zwyrodnieniowa pierwszego stawu nadgarstkowo-śródręcznego"
"5156","M18.3","Inne pourazowe choroby zwyrodnieniowe pierwszego stawu nadgarstkowo-śródręcznego"
"5157","M18.4","Inne wtórne obustronne choroby zwyrodnieniowe pierwszego stawu nadgarstkowo-śródręcznego"
"5158","M18.5","Inne wtórne choroby zwyrodnieniowe pierwszego stawu nadgarstkowo-śródręcznego"
"5159","M18.9","Nieokreślone choroby zwyrodnieniowe pierwszego stawu nadgarstkowo-śródręcznego"
"5160","M19","Inne choroby zwyrodnieniowe"
"5161","M19.0","Pierwotna choroba zwyrodnieniowa innych stawów"
"5162","M19.1","Pourazowa choroba zwyrodnieniowa innych stawów"
"5163","M19.2","Inne wtórne choroby zwyrodnieniowe stawów"
"5164","M19.8","Inne określone choroby zwyrodnieniowe"
"5165","M19.9","Nieokreślone choroby zwyrodnieniowe"
"5166","M20","Nabyte zniekształcenia palców rąk i stóp"
"5167","M20.0","Zniekształcenie palca (palców)"
"5168","M20.1","Paluch koślawy [Hallux valgus](nabyty)"
"5169","M20.2","Paluch sztywny [Hallux rigidus]"
"5170","M20.3","Inne znieksztalcenia palucha (nabyte)"
"5171","M20.4","Młotkowatość innych palców (nabyta)"
"5172","M20.5","Inne znieksztalcenia palców stóp (nabyte)"
"5173","M20.6","Nieokreślone nabyte zniekształcenia palców stóp"
"5174","M21","Inne nabyte zniekształcenia kończyn"
"5175","M21.0","Zniekształcenia koślawe niesklasyfikowane gdzie indziej"
"5176","M21.1","Znieksztalcenia szpotawe niesklasyfikowane gdzie indziej "
"5177","M21.2","Zniekształcenia zgięciowe"
"5178","M21.3","Opadanie nadgarstka lub stopy (nabyte)"
"5179","M21.4","Płaskostopie [pes planus] (nabyte)"
"5180","M21.5","Nabyta szpotawość rąk, koślawość rąk, stopa szpotawa, stopa koślawa"
"5181","M21.6","Inne nabyte zniekształcenia stawu skokowego i stopy"
"5182","M21.7","Nierówna długość kończyn (nabyta)"
"5183","M21.8","Inne określone nabyte zniekształcenia kończyn"
"5184","M21.9","Nieokreślone nabyte zniekształcenia kończyn"
"5185","M22","Choroby rzepki"
"5186","M22.0","Nawracające przemieszczenie rzepki"
"5187","M22.1","Nawracające nadwichnięcie rzepki"
"5188","M22.2","Konflikt rzepkowo-udowy"
"5189","M22.3","Inne uszkodzenia rzepki"
"5190","M22.4","Rozmiękanie chrząstki rzepki"
"5191","M22.8","Inne choroby rzepki"
"5192","M22.9","Nieokreślone choroby rzepki"
"5193","M23","Wewnętrzne uszkodzenia stawu kolanowego"
"5194","M23.0","Łąkotka cystowata"
"5195","M23.1","Łąkotka dyskowata (wrodzona)"
"5196","M23.2","Zestarzałe uszkodzenie łąkotki w wyniku przebytego urazu lub oderwania"
"5197","M23.3","Inne uszkodzenia łąkotki"
"5198","M23.4","Wolne ciało w jamie stawu kolanowego"
"5199","M23.5","Przewlekła niestabilność kolana"
"5200","M23.6","Inne spontaniczne zerwania więzadeł kolana"
"5201","M23.8","Inne wewnętrzne uszkodzenia stawu kolanowego"
"5202","M23.9","Nieokreślone wewnętrzne uszkodzenia stawu kolanowego"
"5203","M24","Inne określone uszkodzenia stawu"
"5204","M24.0","Wolne ciało w jamie stawowej"
"5205","M24.1","Inne choroby chrząstek stawowych"
"5206","M24.2","Choroby więzadeł"
"5207","M24.3","Patologiczne przemieszczenie i nieprawidłowe położenie stawu niesklasyfikowane gdzie indziej"
"5208","M24.4","Nawykowe przemieszczenia i podwichnięcia stawu"
"5209","M24.5","Przykurcz stawu"
"5210","M24.6","Zesztywnienie stawu"
"5211","M24.7","Wgłobienie panewki"
"5212","M24.8","Inne określone uszkodzenia stawu niesklasyfikowane gdzie indziej"
"5213","M24.9","Nieokreślone uszkodzenia stawu"
"5214","M25","Inne choroby stawu niesklasyfikowane gdzie indziej"
"5215","M25.0","Krwiak śródstawowy"
"5216","M25.1","Przetoka stawu"
"5217","M25.2","Staw cepowaty"
"5218","M25.3","Inne niestabilności stawu"
"5219","M25.4","Wysięk w stawie"
"5220","M25.5","Ból stawu"
"5221","M25.6","Sztywność stawu niesklasyfikowana gdzie indziej"
"5222","M25.7","Osteofit"
"5223","M25.8","Inne określone choroby stawów"
"5224","M25.9","Nieokreślone choroby stawów"
"5225","M30","Guzkowe zapalenie tętnic i choroby pokrewne"
"5226","M30.0","Guzkowe zapalenie naczyń"
"5227","M30.1","Guzkowe zapalenie naczyń z zajęciem płuc [Zespół Churg-Straussa]"
"5228","M30.2","Młodzieńcze zapalenie wielotętnicze"
"5229","M30.3","Zespół śluzówkowo-skórno-węzłowy [Choroba Kawasaki]"
"5230","M30.4","Inne choroby związane z guzkowym zapaleniem naczyń"
"5231","M31","Inne martwicze choroby naczyń"
"5232","M31.0","Alergiczne zapalenie naczyń"
"5233","M31.1","Zakrzepowa mikroangiopatia"
"5234","M31.2","Ziarniniak linii pośrodkowej"
"5235","M31.3","Ziarniniakowatość Wegenera"
"5236","M31.4","Zespół łuku aorty [Zespół Takayasu]"
"5237","M31.5","Olbrzymiokomórkowe zapalenie tętnic ze współistnieniem polimialgii reumatycznej"
"5238","M31.6","Inne olbrzymiokomókowe zapalenie tętnic"
"5239","M31.8","Inne określone martwicze choroby naczyń krwionośnych"
"5240","M31.9","Nieokreślone martwicze choroby naczyń krwionośnych"
"5241","M32","Toczeń rumieniowaty układowy"
"5242","M32.0","Toczeń rumieniowaty układowy indukowany lekami"
"5243","M32.1","Toczeń rumieniowaty układowy z zajęciem narządów Choroba Libman-Sacksa (139.-*)"
"5244","M32.8","Inne postacie tocznia rumieniowatego układowego"
"5245","M32.9","Nieokreślony toczeń rumieniowaty układowy"
"5246","M33","Zapalenie skórno-wielomięśniowe"
"5247","M33.0","Młodzieńcze zapalenie skórno-mięśniowe"
"5248","M33.1","Inne zapalenia skórno-mięśniowe"
"5249","M33.2","Zapalenie wielomięśniowe"
"5250","M33.9","Nieokreślone zapalenia skórno-wielomięśniowe"
"5251","M34","Twardzina układowa"
"5252","M34.0","Postępująca twardzina uogólniona"
"5253","M34.1","Zespół CR(E)ST"
"5254","M34.2","Twardzina układowa indukowana lekami i środkami chemicznymi "
"5255","M34.8","Inne postacie stwardnienia układowego"
"5256","M34.9","Nieokreślona twardzina układowa"
"5257","M35","Inne układowe zajęcie tkanki łącznej"
"5258","M35.0","Zespół suchości [Zespół Sjgrena]"
"5259","M35.1","Inne zespoły nakładające się"
"5260","M35.2","Choroba Behceta"
"5261","M35.3","Polimialgia reumatyczna"
"5262","M35.4","Rozlane (eozynofilowe) zapalenie powięzi"
"5263","M35.5","Wieloogniskowe zwłóknienie powięzi"
"5264","M35.6","Nawracające zapalenie podściółki tłuszczowej [Zespół Weber-Christiana]"
"5265","M35.7","Zespół nadmiernej ruchomości"
"5266","M35.8","Inne określone układowe zajęcie tkanki łącznej"
"5267","M35.9","Nieokreślone układowe zajęcie tkanki łącznej"
"5268","M36","Układowe choroby tkanki łącznej w przebiegu schorzeń sklasyfikowanych gdzie indziej"
"5269","M36.0","Zapalenie skórno-(wielo)mięśniowe w przebiegu chorób nowotworowych (C00-D48+)"
"5270","M36.1","Artropatia w przebiegu chorób nowotworowych (C00-D48+)"
"5271","M36.2","Artropatia w przebiegu hemofilii (D66-D68+)"
"5272","M36.3","Artropatia w przebiegu innych chorób hematologicznych (D50-D76+)"
"5273","M36.4","Artropatia w przebiegu reakcji alergicznych sklasyfikowanych gdzie indziej"
"5274","M36.8","Układowe choroby tkanki łącznej w przebiegu innych schorzeń sklasyfikowanych gdzie indziej"
"5275","M40","Kifoza i lordoza"
"5276","M40.0","Skrzywienie kręgosłupa ku tyłowi [kifoza] zależne od wadliwej postawy"
"5277","M40.1","Inne wtórne skrzywienie kręgosłupa ku tyłowi [kifoza]"
"5278","M40.2","Inna i nieokreślona kifoza"
"5279","M40.3","\"\"\"Zespół prostych pleców\"\"\""
"5280","M40.4","Inne skrzywienie kręgosłupa ku przodowi [lordoza]"
"5281","M40.5","Nieokreślone lordozy"
"5282","M41","Boczne skrzywienie kręgosłupa [skolioza]"
"5283","M41.0","Idiopatyczna skolioza dziecięca"
"5284","M41.1","Idiopatyczna skolioza młodzieńcza"
"5285","M41.2","Inne idiopatyczne skoliozy"
"5286","M41.3","Skolioza wynikająca z budowy klatki piersiowej"
"5287","M41.4","Skolioza nerwowo-męśniowa"
"5288","M41.5","Inne wtórne skoliozy"
"5289","M41.8","Inne postacie skoliozy"
"5290","M41.9","Nieokreślone skoliozy"
"5291","M42","Osteochondroza kręgosłupa"
"5292","M42.0","Młodzieńcza osteochondroza kręgosłupa"
"5293","M42.1","Osteochondroza kręgosłupa dorosłych"
"5294","M42.9","Nieokreślone osteochondrozy"
"5295","M43","Inne zniekształcające choroby grzbietu"
"5296","M43.0","Kręgoszczelina [spondylolysis]"
"5297","M43.1","Kręgozmyk [spondylolisthesis]"
"5298","M43.2","Inne rodzaje zesztywnień kręgosłupa"
"5299","M43.3","Nawykowe nadwichnięcie w stawie szczytowo-obrotowym z uszkodzeniem rdzenia kręgowego"
"5300","M43.4","Inne nawykowe nadwichnięcia w stawie szczytowo-obrotowym "
"5301","M43.5","Inne nawracające nadwichnięcia kręgów"
"5302","M43.6","Kręcz szyi"
"5303","M43.8","Inne określone zniekształcające choroby grzbietu"
"5304","M43.9","Nieokreślone zniekształcające choroby grzbietu"
"5305","M45","Zesztywniające zapalenie stawów kręgosłupa"
"5306","M46","Inne zapalne choroby kręgosłupa"
"5307","M46.0","Entezopatia w zakresie kręgosłupa"
"5308","M46.1","Zapalenie stawów krzyżowo-biodrowych [sacroilitis] niesklasyfikowanych gdzie indziej"
"5309","M46.2","Zapalenie kości i jamy szpikowej kręgu"
"5310","M46.3","Infekcja krążka międzykręgowego (ropna)"
"5311","M46.4","Nieokreślone zapalenie krążka międzykręgowego"
"5312","M46.5","Inne infekcyjne choroby kręgosłupa"
"5313","M46.8","Inne określone zapalne choroby kręgosłupa"
"5314","M46.9","Nieokreślone zapalne choroby kręgosłupa"
"5315","M47","Zmiany zwyrodnieniowe kręgosłupa"
"5316","M47.0","Zespół ucisku tętnicy kręgowej i rdzeniowej przedniej (G99.2*) "
"5317","M47.1","Inne spondylozy z uszkodzeniem rdzenia kręgowego"
"5318","M47.2","Inne spondylozy z uszkodzeniem korzeni nerwów rdzeniowych "
"5319","M47.8","Inne spondylozy"
"5320","M47.9","Nieokreślone spondylozy"
"5321","M48","Inne choroby kręgosłupa"
"5322","M48.0","Zespół wąskiego kanału kręgowego"
"5323","M48.1","Zesztywniająca hiperostoza [choroba Forestiera]"
"5324","M48.2","Choroba Baastrupa"
"5325","M48.3","Pourazowa spondylopatia"
"5326","M48.4","Zmęczeniowe złamanie kręgosłupa"
"5327","M48.5","Zapadnięcie kręgu niesklasyfikowane gdzie indziej"
"5328","M48.8","Inne określone spondylopatie"
"5329","M48.9","Nieokreślone spondylopatie"
"5330","M49","Spondylopatie w przebiegu chorób sklasyfikowanych gdzie indziej "
"5331","M49.0","Gruźlica kręgosłupa (A18.0+)"
"5332","M49.1","Zapalenie stawów kręgosłupa w przebiegu brucellozy (A23.-+) "
"5333","M49.2","Zapalenie stawów kręgosłupa w przebiegu infekcji bakteriami jelitowymi (A01-A04+)"
"5334","M49.3","Spondylopatia w innych chorobach infekcyjnych i pasożytniczych sklasyfikowanych gdzie indziej"
"5335","M49.4","Neuropatyczna spondylopatia"
"5336","M49.5","Zapadnięcie kręgu w przebiegu chorób sklasyfikowanych gdzie indziej"
"5337","M49.8","Spondylopatia w przebiegu chorób sklasyfikowanych gdzie indziej "
"5338","M50","Choroby kręgów szyjnych"
"5339","M50.0","Choroba krążka międzykręgowego szyjnego z uszkodzeniem rdzenia kręgowego (G99.2*)"
"5340","M50.1","Choroba krążka międzykręgowego szyjnego z uszkodzeniem korzeni nerwów rdzeniowych"
"5341","M50.2","Inne przemieszczenia krążka międzykręgowego szyjnego"
"5342","M50.3","Inne zwyrodnienia krążka międzykręgowego szyjnego"
"5343","M50.8","Inne choroby krążka międzykręgowego szyjnego"
"5344","M50.9","Nieokreślone choroby krążka międzykręgowego szyjnego"
"5345","M51","Inne choroby krążka międzykręgowego"
"5346","M51.0","Choroby krążków międzykręgowych lędźwiowych i innych z uszkodzeniem rdzenia kręgowego (G99.2*)"
"5347","M51.1","Choroby krążków międzykręgowych lędźwiowych i innych z uszkodzeniem korzeni nerwów rdzeniowych"
"5348","M51.2","Inne określone przemieszczenia krążka międzykręgowego"
"5349","M51.3","Inne określone zwyrodnienia krążka międzykręgowego"
"5350","M51.4","Guzki Schmorla"
"5351","M51.8","Inne określone choroby krążka międzykręgowego"
"5352","M51.9","Nieokreślone choroby krążka międzykręgowego"
"5353","M53","Inne choroby grzbietu niesklasyfikowane gdzie indziej"
