1,"Abacavir + Lamivudine
Mylan","Abacavirum +
Lamivudinum",tabletki powlekane,"600 mg +
300 mg","30 tabl. w blistrze
30 tabl. w butelce
90 tabl.
60 tabl.","Rpz
Rpz
Rpz
Rpz","5909991292911
5909991292928
5909991292942
5909991292935",Mylan Laboratoires SAS,23429,"Lupin (Europe) Ltd.
Mylan S.A.S.
Hormosan Pharma GmbH","GB
FR
DE"
958,Aulin,Nimesulidum,"granulat do
przygotowania
zawiesiny doustnej",100 mg,"3 sasz. 2 g
6 sasz. 2 g
9 sasz. 2 g
15 sasz. 2 g
30 sasz. 2 g","Rp
Rp
Rp
Rp
Rp","5909990224593
5909990411412
5909991092283
5909990411429
5909990411436","Medicom International
s.r.o.",4114,"Medicom International s.r.o.
Helsinn Birex
Pharmaceuticals Ltd.
Mipharm S.p.A.
Patheon Italia S.p.A","CZ
IE
IT
IT"
959,Aulin,Nimesulidum,tabletki,100 mg,"3 tabl.
6 tabl.
15 tabl.
30 tabl.","Rp
Rp
Rp
Rp","5909990224609
5909990411313
5909990411320
5909990411337","Medicom International
s.r.o.",4113,"Medicom International s.r.o.
Helsinn Birex
Pharmaceuticals Ltd.
Mipharm S.p.A.
Patheon Italia S.p.A
Boehringer Ingelheim Hellas
S.A.
Chinoin Private Co. Ltd
Pharmasearch Limited","CZ
IE
IT
IT
GR
HU
IE"
960,AulinDol,Nimesulidum,żel,30 mg/g,"1 tuba 30 g
1 tuba 50 g
1 tuba 100 g","OTC
OTC
OTC","5909991276546
5909991276539
5909991276553","Angelini Pharma Polska
Sp. z o.o.",23201,"Helsinn Birex
Pharmaceuticals Ltd.
COSMO S.p.A.","IE
IT"
961,Aurex 20,Citalopramum,tabletki powlekane,20 mg,20 tabl.,Rp,5909991053413,Sandoz GmbH,10534,"Salutas Pharma GmbH
LEK S.A.
Salutas Pharma GmbH","DE
PL
DE"
962,Aurex 40,Citalopramum,tabletki powlekane,40 mg,20 tabl.,Rp,5909991053512,Sandoz GmbH,10535,"Salutas Pharma GmbH
LEK S.A.
Salutas Pharma GmbH","DE
PL
DE"
963,Aurorix,Moclobemidum,tabletki powlekane,150 mg,"30 tabl.
100 tabl.","Rp
Rp","5909990094813
5909990094820","Meda Pharma GmbH &
Co. KG",948,"Meda Pharma GmbH & Co.
KG",DE
964,Aurorix,Moclobemidum,tabletki powlekane,300 mg,"30 tabl.
60 tabl.","Rp
Rp","5909990419814
5909990419821","Meda Pharma GmbH &
Co. KG",4198,"Meda Pharma GmbH & Co.
KG",DE
"965
965","Aurum Iodatum
Aurum Iodatum","Homeopatyczny produkt
leczniczy
Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór
granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","4CH, 5CH,
7CH, 9CH,
12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 4CH
1 poj. 4 g granulek 5CH
1 poj. 4 g granulek 7CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 4CH
1 poj. 1 g granulek 5CH
1 poj. 1 g granulek 7CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 4CH
1 op. 60 ml kropli 5CH
1 op. 60 ml kropli 7CH
1 op. 60 ml kropli 9CH
1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997041322
5909997155951
5909997155968
5909997155975
5909997155982
5909997155999
5909997156002
5909997156019
5909997156026
5909997156033
5909997156040
5909997156057
5909997156064
5909997156071
5909997156088
5909997041339
5909997156095
5909997156101
5909997156118
5909997156125
5909997156132
5909997156149
5909997156156
5909997156163
5909997156170
5909997156187
5909997156194
5909997156200
5909997156217
5909997156224
5909997041353
5909997156231
5909997156248
5909997156255
5909997156262
5909997156279
5909997156286
5909997156293
5909997156309
5909997156316
5909997156323
5909997156330
5909997156347
5909997156354
5909997156361","Boiron SA
Boiron SA","19382
19382","Boiron SA
Boiron SA
Boiron SA
Boiron SA","FR
FR
FR
FR"
"966
966","Aurum Metallicum
Aurum Metallicum","Homeopatyczny produkt
leczniczy
Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór
granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","4CH, 5CH,
7CH, 9CH,
12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 4CH
1 poj. 4 g granulek 5CH
1 poj. 4 g granulek 7CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 4CH
1 poj. 1 g granulek 5CH
1 poj. 1 g granulek 7CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 4CH
1 op. 60 ml kropli 5CH
1 op. 60 ml kropli 7CH
1 op. 60 ml kropli 9CH
1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997039282
5909997156798
5909997156804
5909997156811
5909997156828
5909997156835
5909997156842
5909997156859
5909997156866
5909997156873
5909997156880
5909997156897
5909997156903
5909997156910
5909997156927
5909997039299
5909997156934
5909997156941
5909997156958
5909997156965
5909997156972
5909997156989
5909997156996
5909997157009
5909997157016
5909997157023
5909997157030
5909997157047
5909997157054
5909997157061
5909997039312
5909997157078
5909997157085
5909997157092
5909997157108
5909997157115
5909997157122
5909997157139
5909997157146
5909997157153
5909997157160
5909997157177
5909997157184
5909997157191
5909997157207","Boiron SA
Boiron SA","19163
19163","Boiron SA
Boiron SA
Boiron SA
Boiron SA","FR
FR
FR
FR"
"967
967","Aurum Muriaticum
Aurum Muriaticum","Homeopatyczny produkt
leczniczy
Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór
granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","4CH, 5CH,
7CH, 9CH,
12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 4CH
1 poj. 4 g granulek 5CH
1 poj. 4 g granulek 7CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 4CH
1 poj. 1 g granulek 5CH
1 poj. 1 g granulek 7CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 4CH
1 op. 60 ml kropli 5CH
1 op. 60 ml kropli 7CH
1 op. 60 ml kropli 9CH
1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997032146
5909997157214
5909997157221
5909997157238
5909997157245
5909997157252
5909997157269
5909997157276
5909997157283
5909997157290
5909997157306
5909997157313
5909997157320
5909997157337
5909997157344
5909997032153
5909997157351
5909997157368
5909997157375
5909997157382
5909997157399
5909997157405
5909997157412
5909997157429
5909997157436
5909997157443
5909997157450
5909997157467
5909997157474
5909997157481
5909997032177
5909997157498
5909997157504
5909997157511
5909997157528
5909997157535
5909997157542
5909997157559
5909997157566
5909997157573
5909997157580
5909997157597
5909997157603
5909997157610
5909997157627","Boiron SA
Boiron SA","19252
19252","Boiron SA
Boiron SA
Boiron SA
Boiron SA","FR
FR
FR
FR"
"968
968","Aurum Muriaticum
Natronatum
Aurum Muriaticum
Natronatum","Homeopatyczny produkt
leczniczy
Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór
granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","4CH, 5CH,
7CH, 9CH,
12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 4CH
1 poj. 4 g granulek 5CH
1 poj. 4 g granulek 7CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 4CH
1 poj. 1 g granulek 5CH
1 poj. 1 g granulek 7CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 4CH
1 op. 60 ml kropli 5CH
1 op. 60 ml kropli 7CH
1 op. 60 ml kropli 9CH
1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997028378
5909997157634
5909997157641
5909997157658
5909997157665
5909997157672
5909997157689
5909997157696
5909997157702
5909997157719
5909997157726
5909997157733
5909997157740
5909997157757
5909997157764
5909997028385
5909997157771
5909997157788
5909997157795
5909997157801
5909997157818
5909997157825
5909997157832
5909997157849
5909997157856
5909997157863
5909997157870
5909997157887
5909997157894
5909997157900
5909997028408
5909997157917
5909997157924
5909997157931
5909997157948
5909997157955
5909997157962
5909997157979
5909997157986
5909997157993
5909997158006
5909997158013
5909997158020
5909997158037
5909997158044","Boiron SA
Boiron SA","19152
19152","Boiron SA
Boiron SA
Boiron SA
Boiron SA","FR
FR
FR
FR"
969,"Autostrzykawka Morfina
Przeciwko Bólowi",Morphini sulfas,"roztwór do
wstrzykiwań",20 mg/2 ml,1 autostrzykawka 2 ml,Rpw,5909991096922,ZPSM Ravimed Sp. z o.o.,21614,ZPSM Ravimed Sp. z o.o.,PL
970,Avalsan,Valsartanum,tabletki powlekane,320 mg,"7 tabl.
14 tabl.
28 tabl.
56 tabl.
98 tabl.
280 tabl.","Rp
Rp
Rp
Rp
Rp
Rp","5909990945771
5909990945788
5909990945795
5909990945801
5909990945818
5909990945825","Laboratorios Liconsa,
S.A.",19757,"Laboratorios Cinfa, S.A.
Laboratorios Liconsa, S.A.","ES
ES"
971,Avamina,"Metformini
hydrochloridum",tabletki powlekane,500 mg,"30 tabl.
60 tabl.
90 tabl.
120 tabl.","Rp
Rp
Rp
Rp","5909990765379
5909990765386
5903792661563
5903792661570",Bioton S.A.,16462,"Milpharm Limited
Bioton S.A.","GB
PL"
972,Avamina,"Metformini
hydrochloridum",tabletki powlekane,850 mg,"30 tabl.
60 tabl.
90 tabl.
120 tabl.","Rp
Rp
Rp
Rp","5909990765393
5909990765409
5903792661587
5903792661594",Bioton S.A.,16463,Milpharm Limited,GB
973,Avamina,"Metformini
hydrochloridum",tabletki powlekane,1000 mg,"30 tabl.
60 tabl.
90 tabl.
120 tabl.","Rp
Rp
Rp
Rp","5909990765423
5909990765430
5903792661600
5903792661617",Bioton S.A.,16464,"Milpharm Limited
Bioton S.A.","GB
PL"
974,Avaron,Glimepiridum,tabletki,1 mg,"30 tabl. (2 x 15)
30 tabl. (3 x 10)","Rp
Rp","5909991090715
5909990674954",Bioton S.A.,10907,Bioton S.A.,PL
975,Avaron,Glimepiridum,tabletki,2 mg,"30 tabl. (2 x 15)
30 tabl. (3 x 10)","Rp
Rp","5909991090814
5909990674947",Bioton S.A.,10908,Bioton S.A.,PL
976,Avaron,Glimepiridum,tabletki,3 mg,"30 tabl. (2 x 15)
30 tabl. (3 x 10)","Rp
Rp","5909991090913
5909990674909",Bioton S.A.,10909,Bioton S.A.,PL
977,Avaron,Glimepiridum,tabletki,4 mg,"30 tabl. (2 x 15)
30 tabl. (3 x 10)","Rp
Rp","5909991091019
5909990674893",Bioton S.A.,10910,Bioton S.A.,PL
978,Avasart,Valsartanum,tabletki powlekane,80 mg,28 tabl.,Rp,5909990773695,Polfarmex S.A.,16609,Polfarmex S.A.,PL
979,Avasart,Valsartanum,tabletki powlekane,160 mg,"14 tabl.
28 tabl.","Rp
Rp","5909990773756
5909990773763",Polfarmex S.A.,16610,Polfarmex S.A.,PL
980,Avasart HCT,"Valsartanum +
Hydrochlorothiazidum",tabletki powlekane,"80 mg +
12,5 mg","14 tabl.
28 tabl.","Rp
Rp","5909990838240
5909990838257",Polfarmex S.A.,17699,"Bluepharma Industria
Farmaceutica S.A.
Polfarmex S.A.","PT
PL"
981,Avasart HCT,"Valsartanum +
Hydrochlorothiazidum",tabletki powlekane,"160 mg +
12,5 mg","14 tabl.
28 tabl.","Rp
Rp","5909991203665
5909991203672",Polfarmex S.A.,22235,Polfarmex S.A.,PL
982,Avasart HCT,"Valsartanum +
Hydrochlorothiazidum",tabletki powlekane,"160 mg + 25
mg","14 tabl.
28 tabl.","Rp
Rp","5909990838264
5909990838271",Polfarmex S.A.,17700,"Bluepharma Industria
Farmaceutica S.A.",PT
983,Avaxim 160 U,"Vaccinum hepatitidis A
inactivatum adsorbatum
Szczepionka przeciw
wirusowemu zapaleniu
wątroby typu A,
inaktywowana,
adsorbowana","zawiesina do
wstrzykiwań w
ampułko-
strzykawce",,"1 amp.-strzyk. 0,5 ml",Rp,5909990756810,Sanofi Pasteur S.A.,7568,Sanofi Pasteur S.A.,FR
984,Avedol,Carvedilolum,tabletki powlekane,"6,25 mg",30 tabl.,Rp,5909990074051,"Zakłady Farmaceutyczne
POLPHARMA S.A.",14124,"Specifar SA
Zakłady Farmaceutyczne
POLPHARMA S.A.
Dragenopharm Apotheker
Pueschl GmbH","GR
PL
DE"
985,Avedol,Carvedilolum,tabletki powlekane,"12,5 mg",30 tabl.,Rp,5909990074099,"Zakłady Farmaceutyczne
POLPHARMA S.A.",14123,"Zakłady Farmaceutyczne
POLPHARMA S.A.
Specifar SA
Dragenopharm Apotheker
Pueschl GmbH","PL
GR
DE"
986,Avedol,Carvedilolum,tabletki powlekane,25 mg,30 tabl.,Rp,5909990074129,"Zakłady Farmaceutyczne
POLPHARMA S.A.",14122,"Zakłady Farmaceutyczne
POLPHARMA S.A.
Specifar SA
Dragenopharm Apotheker
Pueschl GmbH","PL
GR
DE"
987,Avelox,Moxifloxacinum,tabletki powlekane,400 mg,"5 tabl.
7 tabl.
10 tabl.","Rp
Rp
Rp","5909990219803
5909990219834
5909990219841",Bayer Pharma AG,11432,Bayer Schering Pharma AG,DE
988,Avena Sativa,"Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","2CH, 4CH,
5CH, 7CH,
9CH, 12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 2CH
1 poj. 4 g granulek 4CH
1 poj. 4 g granulek 5CH
1 poj. 4 g granulek 7CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 2CH
1 poj. 1 g granulek 4CH
1 poj. 1 g granulek 5CH
1 poj. 1 g granulek 7CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 2CH
1 op. 60 ml kropli 4CH
1 op. 60 ml kropli 5CH
1 op. 60 ml kropli 7CH
1 op. 60 ml kropli 9CH","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997034188
5909997089072
5909997089089
5909997089096
5909997089102
5909997089119
5909997089126
5909997089133
5909997089140
5909997089157
5909997089164
5909997089171
5909997089188
5909997089195
5909997089201
5909997089218
5909997034195
5909997089225
5909997089232
5909997089249
5909997089256
5909997089263
5909997089270
5909997089287
5909997089294
5909997089300
5909997089317
5909997089324
5909997089331
5909997089348
5909997089355
5909997089362
5909997034218
5909997089379
5909997089386
5909997089393
5909997089409",Boiron SA,19186,"Boiron SA
Boiron SA","FR
FR"
988,Avena Sativa,"Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","2CH, 4CH,
5CH, 7CH,
9CH, 12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997089416
5909997089423
5909997089430
5909997089447
5909997089454
5909997089461
5909997089478
5909997089485
5909997089492
5909997089508
5909997091167",Boiron SA,19186,"Boiron SA
Boiron SA","FR
FR"
989,Avenoc,"Homeopatyczny produkt
leczniczy",czopki,-,10 szt.,OTC,5909990619306,Boiron SA,IL-1570/LN-H,Boiron SA,FR
990,Avenoc,"Homeopatyczny produkt
leczniczy",maść,-,1 tuba 30 g,OTC,5909990619290,Boiron SA,IL-1572/LN-H,Boiron SA,FR
"991
991",Aviaire,"Homeopatyczny produkt
leczniczy","granulki; granulki w
pojemniku
jednodawkowym,
krople doustne
roztwór","8CH, 9CH,
12CH,
15CH,
30CH,
200CH, 6K,
12K, 30K,
200K, 1MK,
10MK,
100MK","1 poj. 4 g granulek 8CH
1 poj. 4 g granulek 9CH
1 poj. 4 g granulek 12CH
1 poj. 4 g granulek 15CH
1 poj. 4 g granulek 30CH
1 poj. 4 g granulek 200CH
1 poj. 4 g granulek 6K
1 poj. 4 g granulek 12K
1 poj. 4 g granulek 30K
1 poj. 4 g granulek 200K
1 poj. 4 g granulek 1MK
1 poj. 4 g granulek 10MK
1 poj. 4 g granulek 100MK
1 poj. 1 g granulek 8CH
1 poj. 1 g granulek 9CH
1 poj. 1 g granulek 12CH
1 poj. 1 g granulek 15CH
1 poj. 1 g granulek 30CH
1 poj. 1 g granulek 200CH
1 poj. 1 g granulek 6K
1 poj. 1 g granulek 12K
1 poj. 1 g granulek 30K
1 poj. 1 g granulek 200K
1 poj. 1 g granulek 1MK
1 poj. 1 g granulek 10MK
1 poj. 1 g granulek 100MK
1 op. 60 ml kropli 8CH
1 op. 60 ml kropli 9CH
1 op. 60 ml kropli 12CH
1 op. 60 ml kropli 15CH
1 op. 60 ml kropli 30CH
1 op. 60 ml kropli 200CH
1 op. 60 ml kropli 6K
1 op. 60 ml kropli 12K
1 op. 60 ml kropli 30K
1 op. 60 ml kropli 200K
1 op. 60 ml kropli 1MK
1 op. 60 ml kropli 10MK
1 op. 60 ml kropli 100MK","OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC
OTC","5909997028132
5909997191232
5909997191249
5909997191256
5909997191263
5909997191270
5909997191287
5909997191294
5909997191300
5909997191317
5909997191324
5909997191331
5909997191348
5909997028149
5909997191355
5909997191362
5909997191379
5909997191386
5909997191393
5909997191409
5909997191416
5909997191423
5909997191430
5909997191447
5909997191454
5909997191461
5909997028163
5909997191478
5909997191485
5909997191492
5909997191508
5909997191515
5909997191522
5909997191539
5909997191546
5909997191553
5909997191560
5909997191577
5909997191584",Boiron SA,"19317
19317","Boiron SA
Boiron SA","FR
FR"
992,Aviomarin,Dimenhydrinatum,"guma do żucia,
lecznicza",20 mg,"5 szt.
10 szt.","OTC
OTC","5909990911141
5909990911158","Teva Pharmaceuticals
Polska Sp. z o.o.",18812,"Teva Operations Poland Sp.
z o.o.",PL
993,Aviomarin,Dimenhydrinatum,tabletki,50 mg,"3 tabl.
5 tabl.
10 tabl.","OTC
OTC
OTC","5909990324729
5909990324712
5908289660180","Teva Pharmaceuticals
Polska Sp. z o.o.",3247,"Teva Operations Poland Sp.
z o.o.",PL
994,Avioplant 250 mg,Zingiberis rhizoma,kapsułki twarde,250 mg,10 kaps.,OTC,5909990215102,Phytopharm Klęka S.A.,IL-5050/LN,Phytopharm Klęka S.A.,PL
995,Avodart,Dutasteridum,kapsułki elastyczne,"0,5 mg","10 kaps.
30 kaps.
50 kaps.
60 kaps.
90 kaps.","Rp
Rp
Rp
Rp
Rp","5909990015351
5909990015368
5909990639939
5909990569342
5909990015375","GlaxoSmithKline Export
Ltd",11165,"GlaxoSmithKline
Pharmaceuticals S.A.
Aspen Bad Oldesloe GmbH","PL
DE"
996,Awalone,Valsartanum,tabletki powlekane,80 mg,"7 tabl. w blistrze
7 tabl. w pojemniku
14 tabl. (1 x 14)
14 tabl. (2 x 7)
14 tabl. w pojemniku
28 tabl. (4 x 7)
28 tabl. (2 x 14)
28 tabl. w pojemniku
56 tabl. (4 x 14)
56 tabl. (8 x 7)
56 tabl. w pojemniku
98 tabl. (7 x 14)
98 tabl. (14 x 7)
98 tabl. w pojemniku
280 tabl. (20 x 14)
280 tabl. (40 x 7)
280 tabl. w pojemniku","Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp
Rp","5909990222353
5909990222360
5909990222377
5909990688500
5909990688524
5909990688531
5909990688548
5909990688555
5909990688562
5909990688579
5909990688586
5909990688593
5909990688609
5909990688630
5909990688647
5909990688654
5909990688661",S-Lab Sp. z o.o.,15149,"Actavis Ltd.
Balkanpharma-Dupnitsa AD","MT
BG"
